,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
6516,6702,Maruti Swift AMT ZXI,2018,600000,69779.0,Central,Oklahoma,Altus,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
6517,6703,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290.0,Central,Oklahoma,Altus,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,N
6518,6704,BMW X4 M Sport X xDrive20d,2019,5400000,7500.0,West,Colorado,Colorado Springs,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,N
6519,6705,BMW X4 M Sport X xDrive20d,2019,5500000,8500.0,Central,Texas,Spring,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,N
6520,6706,Honda Amaze V CVT Petrol BSIV,2019,779000,7032.0,Central,Texas,Spring,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,N
6521,6707,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000.0,Central,Texas,Spring,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,N
6522,6708,Volvo V40 D3 R-Design,2018,2475000,2000.0,Central,Texas,Sugar Land,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5,N
6523,6709,Mahindra XUV500 W8 2WD,2011,575000,110000.0,Central,Texas,Sugar Land,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
6524,6710,Tata Xenon XT EX 4X2,2014,440000,110000.0,Central,Texas,Sugar Land,Diesel,Individual,Manual,Second Owner,13.49 kmpl,2179 CC,138.03 bhp,320Nm@ 1750-2700rpm,5,N
6525,6711,Maruti Swift VDI,2012,380000,100000.0,Central,Texas,Spring,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6526,6712,Tata Manza Aura (ABS) Safire,2010,140000,116700.0,East,Ohio,Newark,Petrol,Individual,Manual,Fourth & Above Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5,N
6527,6713,Tata Zest Quadrajet 1.3 75PS XE,2015,475000,25000.0,East,Ohio,Newark,Diesel,Individual,Manual,First Owner,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,N
6528,6714,Mahindra Xylo D2,2011,200000,200000.0,East,Ohio,Newark,Diesel,Individual,Manual,Third Owner,13.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm,8,N
6529,6715,Maruti Swift Ldi BSIV,2010,400000,176062.0,East,Ohio,Newark,Diesel,Individual,Manual,First Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5,N
6530,6716,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,425000,250000.0,East,Ohio,Middletown,Diesel,Individual,Manual,Third Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,N
6531,6718,Honda Amaze Anniversary Edition,2015,509999,82000.0,East,Ohio,Mentor,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
6532,6719,Hyundai i10 Era 1.1 iTech SE,2010,275000,80000.0,East,Ohio,Mentor,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,N
6533,6720,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,650000,40000.0,East,Ohio,Newark,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7,N
6534,6721,Jeep Compass 2.0 Longitude Option BSIV,2019,1850000,14000.0,East,Ohio,Middletown,Diesel,Individual,Manual,First Owner,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5,N
6535,6722,Renault Duster 4x4,2014,650000,129000.0,East,Ohio,Middletown,Diesel,Individual,Manual,First Owner,19.72 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5,N
6536,6723,Fiat Punto EVO 1.3 Emotion,2016,360000,60000.0,East,New Jersey,Glassboro,Diesel,Individual,Manual,Second Owner,20.5 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm,5,N
6537,6724,Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,2018,650000,82000.0,East,Massachusetts,Belmont,Diesel,Individual,Automatic,First Owner,21.73 kmpl,1498 CC,108.62 bhp,250Nm@ 1500-3000rpm,5,N
6538,6725,Land Rover Range Rover Evoque 2.2L Pure,2013,2000000,77500.0,East,Massachusetts,Leominster,Diesel,Individual,Automatic,Third Owner,12.7 kmpl,2179 CC,187.7 bhp,420Nm@ 2000rpm,5,N
6539,6726,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,675000,50000.0,East,Massachusetts,Wellesley,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7,N
6540,6727,Maruti 800 AC,2006,50000,40000.0,East,Maine,Auburn,Petrol,Individual,Manual,Third Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
6541,6728,Maruti Wagon R VXI Opt 1.2,2017,445000,39500.0,East,Connecticut,Seymour,Petrol,Individual,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
6542,6729,Hyundai Elite i20 Sportz Plus Diesel,2018,750000,40000.0,East,Maine,Bangor,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.76 bhp,224nm@ 1500-2750rpm,5,N
6543,6730,Maruti Swift VDI,2012,425000,56000.0,East,Vermont,Colchester,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6544,6732,Hyundai i20 1.4 Asta Option,2017,850000,54000.0,East,New Jersey,Jersey City,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
6545,6733,Maruti Wagon R VXI BS IV,2016,400000,20000.0,East,New Jersey,Bridgeton,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,N
6546,6734,Tata Indica V2 eLX,2014,200000,55896.0,East,Maine,Brunswick,Diesel,Individual,Manual,Second Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,N
6547,6735,Honda Amaze SX i-DTEC,2016,550000,35000.0,East,Vermont,Bennington,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
6548,6736,Honda Brio V MT,2012,250000,97000.0,East,Massachusetts,New Bedford,Petrol,Individual,Manual,Second Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,N
6549,6737,Maruti Alto 800 LXI,2014,206000,120000.0,East,New Jersey,Garfield,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
6550,6738,Hyundai EON Magna Plus,2014,290000,50000.0,East,New Jersey,Dover,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
6551,6739,Tata Nano Lx BSIV,2010,45000,30400.0,Central,Kansas,Shawnee,Petrol,Individual,Manual,Fourth & Above Owner,26.0 kmpl,624 CC,35 bhp,"48@ 3,000+/-500(NM@ rpm)",4,N
6552,6740,Mahindra XUV300 W8 Option Diesel BSIV,2019,1200000,15000.0,Central,Kansas,Shawnee,Diesel,Individual,Manual,First Owner,20.0 kmpl,1497 CC,115 bhp,300Nm@ 1500-2500rpm,5,N
6553,6741,Nissan Sunny Diesel XL,2012,220000,110000.0,Central,Kansas,Wichita,Diesel,Individual,Manual,Third Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5,N
6554,6742,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,515000,120000.0,Central,Kansas,Wichita,Diesel,Individual,Automatic,Second Owner,14.84 kmpl,2143 CC,170 bhp,400Nm@ 1400-2800rpm,5,N
6555,6743,Maruti Alto LX,2010,170000,100000.0,Central,Kansas,Topeka,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
6556,6744,Maruti Swift Vdi BSIII,2010,260000,120000.0,Central,Kansas,Topeka,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5,N
6557,6745,Volkswagen Vento Diesel Highline,2012,315000,130000.0,Central,Kansas,Topeka,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5,N
6558,6746,Maruti Alto K10 2010-2014 VXI,2011,225000,76000.0,Central,Kansas,Wichita,Petrol,Individual,Manual,Second Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
6559,6747,Volkswagen Jetta 2.0L TDI Comfortline,2012,420000,110000.0,Central,Kansas,Wichita,Diesel,Individual,Manual,Third Owner,19.33 kmpl,1968 CC,138.1 bhp,320Nm@ 1750-2500rpm,5,N
6560,6748,Mahindra Scorpio VLX 4WD AIRBAG BSIV,2011,525000,96000.0,Central,Kansas,Wichita,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,N
6561,6749,Maruti Swift AMT ZDI,2018,670000,90000.0,Central,Kansas,Topeka,Diesel,Individual,Automatic,First Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6562,6750,Nissan Sunny Diesel XL,2012,220000,110000.0,Central,Kansas,Topeka,Diesel,Individual,Manual,Third Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5,N
6563,6751,Ford Figo Diesel Celebration Edition,2013,250000,25000.0,Central,Kansas,Topeka,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5,N
6564,6752,Maruti Swift Dzire VDi,2009,229999,90000.0,Central,Kansas,Topeka,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
6565,6753,Maruti Swift Dzire VDi,2009,229999,164000.0,Central,Kansas,Topeka,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
6566,6754,Honda Amaze EX i-Vtech,2013,300000,120000.0,Central,Kansas,Wichita,Petrol,Individual,Manual,Second Owner,18.0 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm,5,N
6567,6755,Maruti A-Star Vxi,2010,165000,66000.0,West,California,Gilroy,Petrol,Individual,Manual,Second Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5,N
6568,6756,Tata New Safari DICOR 2.2 EX 4x4 BS IV,2010,295000,250000.0,East,Connecticut,Hamden,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138 bhp,320Nm@ 1700-2700rpm,7,N
6569,6757,Hyundai Verna 1.6 CRDI,2011,360000,157000.0,West,California,Gilroy,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5,N
6570,6758,Hyundai Verna 1.6 CRDI,2011,380000,157000.0,West,California,Gilroy,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5,N
6571,6759,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,300000,35000.0,East,New Jersey,Cherry Hill,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,N
6572,6760,Mahindra Scorpio 2.6 Turbo 9 Str,2008,320000,100000.0,East,Connecticut,East Haven,Diesel,Individual,Manual,Second Owner,12.7 kmpl,2609 CC,116.6 bhp,"28.3@ 1,700-2,200(kgm@ rpm)",9,N
6573,6761,Datsun GO Plus T BSIV,2016,325000,70000.0,South,Florida,Dunedin,Petrol,Individual,Manual,Second Owner,19.44 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7,N
6574,6762,Tata Manza Aqua Quadrajet BS IV,2010,160000,30000.0,South,Florida,Dunedin,Diesel,Individual,Manual,Second Owner,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm,5,N
6575,6763,Mahindra Bolero Power Plus SLE,2018,630000,40000.0,South,Florida,Dunedin,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7,N
6576,6764,Maruti Swift VXI,2020,600000,5000.0,Central,Missouri,Creve Coeur,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
6577,6765,Maruti Alto 800 VXI,2014,229999,30000.0,Central,Missouri,Creve Coeur,Petrol,Individual,Manual,Second Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
6578,6766,Maruti Swift ZDi,2014,440000,70000.0,Central,Missouri,Creve Coeur,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6579,6767,Chevrolet Spark 1.0 LT,2007,90000,60000.0,Central,Missouri,Creve Coeur,Petrol,Individual,Manual,Second Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,N
6580,6768,Maruti Ciaz VDI SHVS,2017,750000,60000.0,South,Florida,Delray Beach,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
6581,6769,Honda City V MT,2012,330000,80000.0,South,Florida,Deltona,Petrol,Individual,Manual,Second Owner,16.8 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm,5,N
6582,6770,Maruti Ciaz ZDi Plus SHVS,2016,715000,70000.0,South,Florida,Deltona,Diesel,Individual,Manual,Second Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
6583,6771,Skoda Fabia 1.2 TDI Active Plus,2013,250000,150000.0,South,Florida,Deltona,Diesel,Individual,Manual,Second Owner,20.86 kmpl,1199 CC,75 bhp,180Nm@ 2000rpm,5,N
6584,6772,Maruti Zen Estilo 1.1 LX BSIII,2007,120000,150000.0,Central,Missouri,Creve Coeur,Petrol,Individual,Manual,Second Owner,18.2 kmpl,1061 CC,64 bhp,84Nm@ 3500rpm,5,N
6585,6773,Ford Ikon 1.6 Nxt,2004,100000,25000.0,Central,Missouri,Creve Coeur,Petrol,Individual,Manual,Third Owner,14.2 kmpl,1597 CC,92 bhp,130@ 2500(kgm@ rpm),5,N
6586,6774,Skoda Rapid 1.5 TDI AT Style BSIV,2017,850000,35000.0,South,Florida,Deltona,Diesel,Individual,Automatic,Second Owner,21.72 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-2500rpm,5,N
6587,6775,Hyundai Xcent 1.2 CRDi E Plus,2018,450000,48000.0,Central,Missouri,Creve Coeur,Diesel,Individual,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,N
6588,6776,Volkswagen Polo Diesel Trendline 1.2L,2012,240000,200000.0,South,Florida,Altamonte Springs,Diesel,Individual,Manual,First Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5,N
6589,6778,Maruti Swift Dzire VDI,2015,600000,135000.0,South,Florida,Altamonte Springs,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6590,6779,Chevrolet Enjoy 1.3 TCDi LS 7,2016,280000,110000.0,South,Florida,Altamonte Springs,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7,N
6591,6780,Hyundai Verna 1.6 SX,2012,465000,146000.0,South,Florida,Altamonte Springs,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
6592,6781,Maruti Alto 800 LXI,2018,350000,44000.0,West,California,Berkeley,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
6593,6782,Hyundai i10 Magna 1.2 iTech SE,2013,325000,70000.0,West,California,Berkeley,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
6594,6783,Tata Indica V2 DLS TC,2004,50000,271000.0,West,California,Berkeley,Diesel,Individual,Manual,First Owner,16.8 kmpl,1405 CC,62 bhp,"12.5@ 2,500(kgm@ rpm)",5,N
6595,6784,Maruti Alto LXi BSIII,2006,110000,120000.0,West,California,Berkeley,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
6596,6785,Tata Indigo eCS LX BSIV,2013,220000,80000.0,East,New Hampshire,Keene,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,N
6597,6786,Mahindra Bolero 2011-2019 SLE BSIII,2015,515000,60000.0,East,New Jersey,Paterson,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
6598,6787,Maruti Ciaz 1.4 Sigma,2018,750000,40000.0,West,California,Berkeley,Petrol,Individual,Manual,First Owner,20.73 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,5,N
6599,6788,Hyundai EON Sportz,2018,350000,25000.0,East,New Hampshire,Hudson,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
6600,6789,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,488999,15000.0,South,Florida,North Miami,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,N
6601,6790,Maruti Alto 800 LXI,2017,300000,27000.0,West,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
6602,6791,Maruti Baleno Alpha 1.3,2017,650000,35000.0,West,Nevada,North Las Vegas,Diesel,Individual,Manual,Second Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6603,6792,Maruti A-Star Vxi,2014,250000,40000.0,West,Nevada,North Las Vegas,Petrol,Individual,Manual,First Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5,N
6604,6793,Maruti Alto 800 LXI,2014,200000,40000.0,Central,Oklahoma,Tulsa,Petrol,Individual,Manual,Third Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,N
6605,6794,Mahindra Scorpio S10 7 Seater,2015,950000,75262.0,Central,Oklahoma,Tulsa,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7,N
6606,6795,Tata Indigo eCS LX BSIV,2012,200000,120000.0,West,Oregon,Albany,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,N
6607,6796,Hyundai EON 1.0 Era Plus,2016,276000,60000.0,Central,Oklahoma,Tulsa,Petrol,Individual,Manual,First Owner,20.3 kmpl,998 CC,68.05 bhp,94.14Nm@ 3500rpm,5,N
6608,6797,Hyundai EON Magna Plus,2014,250000,40000.0,Central,Oklahoma,Tulsa,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
6609,6798,Maruti Alto LX,2008,95000,80000.0,Central,Oklahoma,Tulsa,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
6610,6799,Tata Indigo CR4,2011,200000,70000.0,Central,Oklahoma,Tulsa,Diesel,Individual,Manual,Second Owner,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm,5,N
6611,6800,Hyundai Verna 1.6 SX,2012,450000,100000.0,South,Florida,Spring Hill,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
6612,6801,Mahindra XUV500 W6 2WD,2013,900000,18000.0,South,Florida,Spring Hill,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
6613,6802,Tata Indigo CS LX (TDI) BS III,2010,200000,175000.0,Central,Michigan,Trenton,Diesel,Individual,Manual,First Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5,N
6614,6803,Hyundai i10 Sportz,2010,200000,70000.0,South,Florida,Spring Hill,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,N
6615,6804,Mahindra Bolero 2011-2019 SLE,2011,370000,91863.0,Central,Michigan,Trenton,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
6616,6805,Tata Indigo CS GLX BS III,2008,250000,100000.0,Central,Michigan,Trenton,Petrol,Individual,Manual,First Owner,15.2 kmpl,1193 CC,65 bhp,"10.7@ 2,600(kgm@ rpm)",5,N
6617,6806,Renault KWID RXT,2016,290000,10000.0,Central,Michigan,Trenton,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,N
6618,6807,Maruti Ertiga SHVS VDI,2018,900000,35000.0,South,Louisiana,Shreveport,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7,N
6619,6808,Ford Figo Diesel Celebration Edition,2013,325000,120000.0,South,Louisiana,Shreveport,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5,N
6620,6809,Hyundai Grand i10 Magna,2016,425000,30000.0,South,Louisiana,Shreveport,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5,N
6621,6810,Renault KWID RXT,2016,315000,60000.0,South,Louisiana,Slidell,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,N
6622,6811,Maruti Alto K10 VXI,2014,300000,70000.0,South,Louisiana,Shreveport,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,N
6623,6812,Hyundai i10 Sportz,2013,325000,70000.0,South,Louisiana,Shreveport,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,N
6624,6813,Hyundai Creta 1.4 CRDi S,2016,900000,130000.0,South,Louisiana,Slidell,Diesel,Individual,Manual,First Owner,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5,N
6625,6814,Hyundai Creta 1.4 CRDi S Plus,2016,950000,133000.0,South,Louisiana,Slidell,Diesel,Individual,Manual,First Owner,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5,N
6626,6815,Volkswagen Vento Diesel Trendline,2010,320000,120000.0,South,Louisiana,Shreveport,Diesel,Individual,Manual,Third Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5,N
6627,6816,Volkswagen Ameo 1.0 MPI Trendline,2019,500000,20000.0,South,Louisiana,Shreveport,Petrol,Individual,Manual,First Owner,19.44 kmpl,999 CC,75 bhp,95Nm@ 3000-4300rpm,5,N
6628,6817,Ford Figo Petrol LXI,2012,290000,25000.0,South,Louisiana,Slidell,Petrol,Individual,Manual,First Owner,15.6 kmpl,1196 CC,70 bhp,102Nm@ 4000rpm,5,N
6629,6818,Tata Nano Lx BSIV,2012,60000,90000.0,Central,Missouri,University City,Petrol,Individual,Manual,First Owner,25.4 kmpl,624 CC,37.48 bhp,51Nm@ 4000+/-500rpm,4,N
6630,6819,Maruti A-Star Vxi,2009,120000,140000.0,West,Oregon,West Linn,Petrol,Individual,Manual,Third Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5,N
6631,6820,Honda City i-DTEC VX,2017,850000,103000.0,West,Colorado,Louisville,Diesel,Dealer,Manual,First Owner,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5,N
6632,6821,Toyota Innova Crysta 2.4 GX MT BSIV,2017,1750000,23000.0,South,Alabama,Talladega,Diesel,Dealer,Manual,First Owner,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm,7,N
6633,6822,Honda City i DTEC V,2015,600000,128000.0,Central,Missouri,University City,Diesel,Dealer,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
6634,6823,Volkswagen Polo 1.5 TDI Highline,2015,620000,33000.0,West,Oregon,West Linn,Diesel,Individual,Manual,First Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm,5,N
6635,6824,Maruti Alto LXi BSIII,2009,150000,70000.0,West,Colorado,Louisville,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
6636,6825,Hyundai Santro Xing GL,2011,150000,40000.0,Central,Missouri,University City,Petrol,Individual,Manual,Fourth & Above Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm,5,N
6637,6826,Tata Indigo Grand Petrol,2008,135000,40000.0,Central,Missouri,University City,Petrol,Individual,Manual,Fourth & Above Owner,12.85 kmpl,1396 CC,99.6 bhp,124Nm@ 3500rpm,5,N
6638,6827,Tata Indica Vista Terra 1.4 TDI,2011,200000,80000.0,West,Colorado,Louisville,Diesel,Individual,Manual,First Owner,17.0 kmpl,1405 CC,71 bhp,135Nm@ 2500rpm,5,N
6639,6828,Maruti Ciaz ZDi,2015,730000,70000.0,West,Oregon,West Linn,Diesel,Individual,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
6640,6829,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,800000,100000.0,Central,Missouri,University City,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,8,N
6641,6830,Mahindra Xylo E8,2009,300000,90000.0,Central,Missouri,University City,Diesel,Individual,Manual,Second Owner,14.0 kmpl,2498 CC,112 bhp,260 Nm at 1800-2200 rpm,8,N
6642,6831,Ford Figo Diesel Titanium,2012,190000,112000.0,Central,Missouri,University City,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,N
6643,6832,Honda Civic 1.8 V MT Inspire,2011,350000,50000.0,West,California,Lawndale,Petrol,Individual,Manual,First Owner,15.5 kmpl,1799 CC,132 bhp,"17.5@ 4,300(kgm@ rpm)",5,N
6644,6833,Hyundai Xcent 1.1 CRDi S,2015,509999,62000.0,West,California,Lemon Grove,Diesel,Individual,Manual,Second Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5,N
